order_id,business_id,dasher_id,order_timestamp,order_date,order_month,order_year,order_hour,order_day_of_week,estimated_delivery_min,actual_delivery_min,delivery_delta_min,is_on_time,order_total_usd,delivery_fee_usd,order_status,_is_synthetic
08176fe8-df2f-433c-8a8b-0f6f7efb5f4c,979b061e-4ac6-4950-856e-fbff493b027a,DASHER_04020,2022-01-26 12:49:00,2022-01-26,2022-01-01,2022,12,Wednesday,39,32.0,-7.0,True,27.05,7.23,delivered,True
08d7099b-9d14-4fec-82a1-a3faf3d3ad7e,ff226a5c-fa4e-4f86-8536-492a96c1870f,DASHER_02880,2024-05-05 08:12:00,2024-05-05,2024-05-01,2024,8,Sunday,32,46.0,14.0,False,36.0,7.06,delivered,True
9133c5cd-7e9a-4ecd-afe8-2ab59c1110da,12449516-8eda-4310-b182-e978e0642282,DASHER_01804,2024-09-07 08:53:00,2024-09-07,2024-09-01,2024,8,Saturday,42,45.0,3.0,True,8.0,1.39,delivered,True
99953fc3-7818-4b25-b46c-53fe16c7a2f8,5ebe950a-bb5a-44d1-8816-35cd95e812a4,DASHER_03844,2022-05-01 11:07:00,2022-05-01,2022-05-01,2022,11,Sunday,41,19.0,-22.0,True,35.62,4.09,delivered,True
348c430a-b51b-4244-bb18-cdf373a1f101,58bacc4c-bb18-4de4-86c4-324ce6dfa5b5,DASHER_04650,2024-06-01 19:06:00,2024-06-01,2024-06-01,2024,19,Saturday,16,10.0,-18.0,True,41.94,1.33,delivered,True
68e173a3-f13e-4cd2-8f77-ab40e210c004,f4a76288-da53-439e-aa64-d1e98a00e26c,DASHER_04188,2024-08-02 11:26:00,2024-08-02,2024-08-01,2024,11,Friday,31,42.0,11.0,False,8.0,2.52,delivered,True
3dc4e1bd-9a3d-4367-b45b-a9f6bb99a5d0,ea625d9d-d935-473d-abce-c85a6d6f0da7,DASHER_04613,2024-11-16 19:31:00,2024-11-16,2024-11-01,2024,19,Saturday,28,26.0,-2.0,True,8.0,2.06,delivered,True
efc9dace-94f9-4e27-aa6e-484686627c4d,d85d6b64-796f-4ef6-bceb-89a17251c012,DASHER_03529,2023-03-20 15:39:00,2023-03-20,2023-03-01,2023,15,Monday,30,18.0,-12.0,True,39.04,7.96,delivered,True
1aee4406-e5fb-41b3-9e01-675523f534bc,354ce2aa-2473-4e64-aa74-e05faf579b75,DASHER_00292,2024-07-04 23:58:00,2024-07-04,2024-07-01,2024,23,Thursday,16,16.0,0.0,True,13.87,7.29,delivered,True
72e26129-5e28-436c-9a63-63c46d491d30,5c778682-ae3b-4d73-b291-5ffb80e919d4,DASHER_01770,2023-06-12 16:21:00,2023-06-12,2023-06-01,2023,16,Monday,31,22.0,-9.0,True,20.94,3.68,delivered,True
7fbe279c-721b-4c21-8760-41e0e6531278,8b481235-ee04-4e01-b594-2a278eaec2a3,DASHER_04275,2022-11-07 19:05:00,2022-11-07,2022-11-01,2022,19,Monday,41,45.0,4.0,True,40.32,4.74,delivered,True
927acfd6-fe84-4a98-b4e1-3e496dc8b83d,6246a3ea-031d-46d2-ac96-8112879411b3,DASHER_00975,2024-12-31 09:18:00,2024-12-31,2024-12-01,2024,9,Tuesday,33,33.0,0.0,True,13.2,5.47,delivered,True
284c2260-3509-4b83-ba91-1ee1f709ae16,a3035b26-42eb-4537-9dd4-d5eb422fb48d,DASHER_01774,2024-07-09 06:50:00,2024-07-09,2024-07-01,2024,6,Tuesday,30,43.0,13.0,False,20.78,4.98,delivered,True
2fe3af20-7347-4674-8a79-a995b403edca,6f032ca7-af0f-4329-956e-97bb5bf3d0a1,DASHER_00513,2023-04-28 16:34:00,2023-04-28,2023-04-01,2023,16,Friday,28,35.0,7.0,False,33.97,3.54,delivered,True
9f0113ec-6527-450f-881d-97505851ebfe,11a79323-5a9a-43e9-ad5f-e10f428ff6e2,DASHER_02259,2024-11-15 19:45:00,2024-11-15,2024-11-01,2024,19,Friday,35,56.0,21.0,False,45.0,3.12,delivered,True
55cf2c04-0907-40d8-877a-177eeecc76ff,64a33811-deac-463c-9e83-7c4bdb422034,DASHER_02691,2023-09-18 11:16:00,2023-09-18,2023-09-01,2023,11,Monday,28,38.0,10.0,False,33.6,1.68,delivered,True
7dd3708c-951a-4872-9d06-2e48f7698758,864250a8-30c8-41b0-ab9b-3a9e3b656bfc,DASHER_00595,2023-04-02 18:58:00,2023-04-02,2023-04-01,2023,18,Sunday,40,52.0,12.0,False,12.09,4.03,delivered,True
233a3194-6404-449f-b740-a4e0addb9d7d,27eaab64-09e4-49d5-ad52-955fa9c037d3,DASHER_00409,2024-12-31 18:01:00,2024-12-31,2024-12-01,2024,18,Tuesday,26,10.0,-16.0,True,8.23,5.47,delivered,True
f7ef95fb-9a78-4504-8b45-3cc24e500409,610b9511-169a-482d-b6c7-868749a8dc02,DASHER_03495,2024-12-06 06:53:00,2024-12-06,2024-12-01,2024,6,Friday,30,52.0,22.0,False,38.76,1.71,delivered,True
c2a1a249-0d85-44c5-9b4e-b24297d17c64,eaaf038f-5a2d-4695-bb4b-f23c4c3fa6f8,DASHER_03840,2024-08-13 19:53:00,2024-08-13,2024-08-01,2024,19,Tuesday,29,,,,22.82,1.34,cancelled,True
24737d1c-f977-45f2-b6ec-7ba9ab77f062,9889012c-0933-4446-a312-974bf5f7cc88,DASHER_00095,2022-03-03 13:33:00,2022-03-03,2022-03-01,2022,13,Thursday,34,23.0,-11.0,True,27.83,4.38,delivered,True
495df193-bdf5-4129-92dd-d2dc955ac7ea,8649cfe0-e520-469b-a1aa-bf06574af3b7,DASHER_00684,2023-10-23 19:11:00,2023-10-23,2023-10-01,2023,19,Monday,46,46.0,0.0,True,30.21,3.55,delivered,True
9c805903-400b-43b4-9d4e-0c7a24e19329,9dfbdee3-6b19-4855-9a41-780220ab55d1,DASHER_01247,2024-11-30 21:05:00,2024-11-30,2024-11-01,2024,21,Saturday,24,29.0,5.0,True,20.47,5.43,delivered,True
485f0e2b-e21c-43ad-8788-86bcf318a2cb,037471d3-f709-4a65-8a32-25594bba08fa,DASHER_02836,2024-08-16 14:41:00,2024-08-16,2024-08-01,2024,14,Friday,24,39.0,15.0,False,23.34,7.04,delivered,True
90150512-32e4-410a-aee2-c4856394fb78,4f785c7b-4fa0-4681-8f77-08b7c3858183,DASHER_03305,2023-03-10 09:23:00,2023-03-10,2023-03-01,2023,9,Friday,44,51.0,7.0,False,29.79,5.35,delivered,True
16bb528f-e657-49da-810b-94eebf7eb895,5d47aff6-b2df-45a3-9057-e3ef8efbb33f,DASHER_04354,2022-10-02 23:28:00,2022-10-02,2022-10-01,2022,23,Sunday,41,53.0,12.0,False,20.1,3.28,delivered,True
903b63df-63d9-4958-bc6d-9b6855cac336,862a54b4-7ff5-45f3-9f0c-953a0e33aef4,DASHER_02952,2023-09-19 21:10:00,2023-09-19,2023-09-01,2023,21,Tuesday,30,33.0,3.0,True,27.87,5.85,delivered,True
c5dfbe9a-fcac-44d8-9223-5d044f4d46f0,57185a76-61dc-4ef9-9926-680ca0ca9b49,DASHER_02566,2023-06-09 17:11:00,2023-06-09,2023-06-01,2023,17,Friday,28,,,,38.41,5.53,cancelled,True
69e24cec-c1b5-4d11-88c7-0bb9090b00be,89a84829-6b04-47b8-86c7-25e0f87d8bdf,DASHER_00840,2023-11-26 16:38:00,2023-11-26,2023-11-01,2023,16,Sunday,34,39.0,5.0,True,33.1,7.24,delivered,True
b3948410-ad45-4d2f-ad54-d90f6baed5a0,a7b8ca5c-13c6-42c0-8068-ea10c88436b4,DASHER_04130,2024-01-25 20:15:00,2024-01-25,2024-01-01,2024,20,Thursday,44,59.0,15.0,False,57.77,6.3,delivered,True
2d0ffe59-3cb8-4297-8859-40fb7937b28b,40520127-6c28-4142-bdad-a6feffa9925f,DASHER_01805,2024-10-10 10:29:00,2024-10-10,2024-10-01,2024,10,Thursday,32,38.0,6.0,False,35.1,5.88,delivered,True
0a23a558-ea10-4a78-8705-7296b8a79e44,7f61592d-36a4-4712-93f2-2bce3bf58a29,DASHER_03542,2022-07-16 19:36:00,2022-07-16,2022-07-01,2022,19,Saturday,39,28.0,-11.0,True,48.53,3.27,delivered,True
c9b46031-f60d-4bb1-989c-5614404d9938,755fb9ed-1fcd-4d30-9d0f-4f41fa9f87ea,DASHER_03443,2024-06-14 09:00:00,2024-06-14,2024-06-01,2024,9,Friday,18,19.0,1.0,True,21.05,3.27,delivered,True
cdd16ee9-ed2e-41d7-9f9e-fe9df6c1f10f,2f9a2f5b-dbcd-4cdb-813d-d62ffe6140d6,DASHER_02397,2023-10-30 19:02:00,2023-10-30,2023-10-01,2023,19,Monday,19,29.0,10.0,False,28.42,1.28,delivered,True
015708f5-9f7b-4e0e-b022-a983866156f0,b91057ae-925c-48f5-9a87-218e7176d718,DASHER_04723,2022-11-23 17:11:00,2022-11-23,2022-11-01,2022,17,Wednesday,30,38.0,8.0,False,37.57,4.15,delivered,True
c0f67cb3-acff-4a00-9da7-9602c6b7e634,c90e0001-dec8-4c3a-baf7-0a7824246891,DASHER_01782,2024-05-26 21:10:00,2024-05-26,2024-05-01,2024,21,Sunday,47,40.0,-7.0,True,18.15,3.65,delivered,True
6a92d8c3-889d-4ab0-b377-625715184469,d1d75ce4-bc84-48c7-b70a-cd0d4c53925b,DASHER_01661,2024-12-08 06:22:00,2024-12-08,2024-12-01,2024,6,Sunday,20,15.0,-5.0,True,48.96,7.79,delivered,True
218e65fa-a3f1-4952-ae26-29ff66e3a802,b31ead8c-2c94-4e5a-8728-4747a62d66ff,DASHER_03680,2024-07-31 13:01:00,2024-07-31,2024-07-01,2024,13,Wednesday,30,40.0,10.0,False,34.1,6.22,delivered,True
a4169b67-c6b5-4171-a426-d0e150c30a15,9514c379-a3b0-4a92-94cf-0d98d719f340,DASHER_03635,2023-03-17 21:49:00,2023-03-17,2023-03-01,2023,21,Friday,49,63.0,14.0,False,15.03,3.65,delivered,True
364c42a4-acae-42d9-83e5-3b659cc913bd,32ee6e67-67fa-48f6-91e7-5b752a0055e8,DASHER_04834,2024-11-09 19:26:00,2024-11-09,2024-11-01,2024,19,Saturday,36,39.0,3.0,True,45.34,5.1,delivered,True
b1292ce2-c698-4162-8cf4-b6b125c61de1,e100b61e-62ac-4f64-9c37-3da0864e7699,DASHER_04144,2024-08-25 00:01:00,2024-08-25,2024-08-01,2024,0,Sunday,42,28.0,-14.0,True,42.57,4.85,delivered,True
5a56ecc5-4593-4328-974a-4aa1a22a0367,b3421fcf-c288-4154-bb38-a76cdb5493b6,DASHER_03197,2022-06-04 20:45:00,2022-06-04,2022-06-01,2022,20,Saturday,52,64.0,12.0,False,49.71,6.6,delivered,True
28ef91cf-ea34-46cf-bdf6-cfce4d117322,588252e0-9608-4573-be20-ef66d3a7473d,DASHER_03186,2023-11-08 15:47:00,2023-11-08,2023-11-01,2023,15,Wednesday,31,36.0,5.0,True,26.96,1.79,delivered,True
202649a6-522a-4ae7-95b6-10fe1b90b1f5,1d944406-d9d7-4e0c-bcce-d0725f346f07,DASHER_01683,2023-11-03 22:09:00,2023-11-03,2023-11-01,2023,22,Friday,41,47.0,6.0,False,25.28,6.48,delivered,True
9f7228fa-6fa7-40f2-8b0e-56a88e4a7c9d,270ebe3e-be69-4492-aea2-bd858daf08e7,DASHER_03167,2024-04-15 21:43:00,2024-04-15,2024-04-01,2024,21,Monday,32,65.0,33.0,False,41.55,4.12,delivered,True
92e5a34f-faec-4e09-986d-ff95eb5bede5,29a898ba-79ec-4602-8961-2a35e921aa23,DASHER_04905,2024-02-10 04:46:00,2024-02-10,2024-02-01,2024,4,Saturday,41,27.0,-14.0,True,36.77,2.83,delivered,True
50a6284b-893c-4149-b0c4-cdbf7c238779,f1886153-85f0-4e38-9f85-f529a6b3bb94,DASHER_01154,2022-06-02 03:24:00,2022-06-02,2022-06-01,2022,3,Thursday,29,17.0,-12.0,True,36.1,5.07,delivered,True
5675f879-c8e7-4bac-8c6a-63b3eddc06b9,f3e98ea3-fc8b-421e-8849-dcd2d299077a,DASHER_00866,2024-02-13 01:44:00,2024-02-13,2024-02-01,2024,1,Tuesday,36,41.0,5.0,True,44.89,6.24,delivered,True
b11e30a5-45d1-465e-ad1f-31f678fd79e5,e617f2f1-9f83-434f-9629-6385a0b313df,DASHER_03401,2023-05-18 15:12:00,2023-05-18,2023-05-01,2023,15,Thursday,29,21.0,-8.0,True,39.66,1.23,delivered,True
6e415bdf-f141-4152-90bd-764a5adca9dd,fc933664-2241-4421-a7ec-120266e153dc,DASHER_04771,2024-02-25 18:04:00,2024-02-25,2024-02-01,2024,18,Sunday,31,37.0,6.0,False,38.64,5.72,delivered,True
0c956530-189a-4ef4-91da-6dc5ca4064de,7aad008b-5af5-402c-b9ec-9fa9921594f7,DASHER_00254,2022-01-04 19:35:00,2022-01-04,2022-01-01,2022,19,Tuesday,45,33.0,-12.0,True,22.0,7.26,delivered,True
e6f34c39-9fbb-411d-8140-b544950d312a,00739be5-dea4-456e-bc21-eb5f1750ede5,DASHER_00210,2024-07-31 07:38:00,2024-07-31,2024-07-01,2024,7,Wednesday,34,34.0,0.0,True,8.0,2.7,delivered,True
11b896a3-582f-40bf-8bad-19fac19286c5,41c75614-7f1c-4a71-b576-0d9b214a0ec6,DASHER_02138,2024-04-27 17:32:00,2024-04-27,2024-04-01,2024,17,Saturday,21,10.0,-27.0,True,30.89,6.61,delivered,True
24af7a45-18f6-4dfa-90bd-1794194d101c,e2c5120f-4685-4868-a145-2da148452a59,DASHER_04049,2024-09-26 08:07:00,2024-09-26,2024-09-01,2024,8,Thursday,28,31.0,3.0,True,20.69,7.95,delivered,True
a31ec112-851a-4ed1-af04-de5c3881b665,c9b1e53e-1290-451e-a352-412069e5b535,DASHER_04811,2024-05-03 10:35:00,2024-05-03,2024-05-01,2024,10,Friday,36,28.0,-8.0,True,58.62,1.37,delivered,True
ce8a3438-b6b2-4fcd-825e-c5b9dfb2ec96,9f517980-1a5d-47ef-bab6-b81307cd170a,DASHER_04669,2023-09-16 10:57:00,2023-09-16,2023-09-01,2023,10,Saturday,43,41.0,-2.0,True,39.15,7.77,delivered,True
f66614a6-68a3-4ddc-bf3c-8af571d04e55,a3696229-b9e6-4ba1-bded-313c5b62dac3,DASHER_00995,2023-11-06 22:24:00,2023-11-06,2023-11-01,2023,22,Monday,20,19.0,-1.0,True,8.0,1.45,delivered,True
2222d1c9-19f3-42f9-bf5f-bedf39c95cbe,37b0aab6-9c1f-49d3-96ff-4562bb1d06bd,DASHER_01871,2024-12-12 21:30:00,2024-12-12,2024-12-01,2024,21,Thursday,27,26.0,-1.0,True,37.39,1.72,delivered,True
c62aa0e1-97d8-4192-9380-c40d87d09d10,0dff6a31-ecbf-4313-bd9a-b656c29d71b6,DASHER_00469,2022-11-23 22:22:00,2022-11-23,2022-11-01,2022,22,Wednesday,28,20.0,-8.0,True,35.54,1.92,delivered,True
0aeecf34-09dc-486f-99a2-818d905995f2,62206523-1f84-4d1e-8f16-06671e7729b8,DASHER_01151,2024-09-29 17:28:00,2024-09-29,2024-09-01,2024,17,Sunday,39,39.0,0.0,True,25.8,4.45,delivered,True
b18a372a-8d94-4cf7-9ccd-6b91c9a2de92,76443310-cc2b-4d72-9080-72be48b970fb,DASHER_01366,2023-10-07 17:35:00,2023-10-07,2023-10-01,2023,17,Saturday,37,39.0,2.0,True,38.92,6.99,delivered,True
12c476ed-6a26-409c-853e-258237d936b7,9fd1ac32-40ee-4ecb-8c0d-52de3e07c3eb,DASHER_04640,2022-08-27 14:08:00,2022-08-27,2022-08-01,2022,14,Saturday,35,39.0,4.0,True,21.71,1.71,delivered,True
a8f627d4-2512-4aae-9a70-6be475bf0fa2,4a789bba-853f-45f5-9726-4e9ea0b6e79f,DASHER_04931,2023-12-06 10:59:00,2023-12-06,2023-12-01,2023,10,Wednesday,55,63.0,8.0,False,23.36,3.26,delivered,True
5e4d5319-67a7-4c41-a072-118290ca96c4,b7d30ad8-04a0-4b83-b31c-9f48a1c1086b,DASHER_01763,2023-04-07 14:40:00,2023-04-07,2023-04-01,2023,14,Friday,30,33.0,3.0,True,37.15,5.63,delivered,True
3a48833e-3506-4296-a930-fa319856fd37,73abd7ea-c7d6-4673-861b-c0dcd8709d37,DASHER_04888,2022-03-07 09:54:00,2022-03-07,2022-03-01,2022,9,Monday,19,10.0,-10.0,True,26.26,7.4,delivered,True
f7838739-b82b-43f2-b99f-28b2d3a07f21,cce2abde-a49d-4714-8ef7-423154de3d51,DASHER_03812,2023-07-22 14:24:00,2023-07-22,2023-07-01,2023,14,Saturday,37,53.0,16.0,False,40.09,4.46,delivered,True
44f08a11-c765-4590-9ee2-3b670880d47a,dc7df643-0adc-43b4-84e2-710c71aaa757,DASHER_04517,2024-10-02 09:40:00,2024-10-02,2024-10-01,2024,9,Wednesday,34,23.0,-11.0,True,52.95,7.26,delivered,True
f5c8a62c-abd2-408a-bea2-2d040c79b96c,3d181fe5-f907-44ec-a20b-bc802e446d66,DASHER_03450,2023-12-20 10:13:00,2023-12-20,2023-12-01,2023,10,Wednesday,35,32.0,-3.0,True,34.06,1.91,delivered,True
4034c0da-59da-48c2-9998-564a6fd2b237,75ad097f-df27-48d0-999b-76a2a3d9a2c1,DASHER_02000,2022-05-20 03:53:00,2022-05-20,2022-05-01,2022,3,Friday,38,30.0,-8.0,True,59.52,5.65,delivered,True
fc7173fd-ccbe-4d06-8965-a23ea172f460,8d6e948c-d9ab-4fcb-9756-252f53ccd67b,DASHER_00451,2023-11-24 07:14:00,2023-11-24,2023-11-01,2023,7,Friday,38,37.0,-1.0,True,25.44,7.04,delivered,True
e75bcc4f-ebf7-4a2d-96fe-5cc651bbefd8,065fd299-f21d-4363-9f0e-7d66e7bfd7e0,DASHER_04645,2022-11-03 12:00:00,2022-11-03,2022-11-01,2022,12,Thursday,31,31.0,0.0,True,17.92,3.35,delivered,True
202a755c-6d03-4bf9-8336-f15eaab3f320,6932226a-19e1-4533-b76f-39bf0459534a,DASHER_02964,2023-04-30 17:14:00,2023-04-30,2023-04-01,2023,17,Sunday,28,30.0,2.0,True,18.21,4.35,delivered,True
901eeebf-0c1e-408d-869a-fe7638b25a7e,705f84f3-dfc4-4043-b406-50f554a7ef2e,DASHER_00226,2023-02-15 10:06:00,2023-02-15,2023-02-01,2023,10,Wednesday,21,,,,32.05,3.73,cancelled,True
e832afcb-62cd-4934-85b0-2ff2c7eb08c6,e296d202-f022-42b9-988d-360a619d8343,DASHER_00993,2024-02-12 16:02:00,2024-02-12,2024-02-01,2024,16,Monday,28,36.0,8.0,False,35.6,2.87,delivered,True
14e148de-51fa-4f72-abee-8c9c908b7e46,b7d5dc5c-a74e-4884-8a08-b588145a5695,DASHER_03032,2024-01-13 00:53:00,2024-01-13,2024-01-01,2024,0,Saturday,36,28.0,-8.0,True,38.03,6.01,delivered,True
7a3ecee5-197d-41cf-a042-47b1e1861543,fbcb63e8-74e6-403c-8d31-c537e01c863d,DASHER_04897,2023-08-18 14:47:00,2023-08-18,2023-08-01,2023,14,Friday,29,28.0,-1.0,True,37.15,1.14,delivered,True
ca0c2a43-cc70-4876-ba85-d58603ccd47a,d7ef7662-a859-44a0-b209-c2b4f7d820ac,DASHER_04947,2023-03-14 09:06:00,2023-03-14,2023-03-01,2023,9,Tuesday,29,36.0,7.0,False,53.24,6.89,delivered,True
4f0c2d24-8674-4efe-817b-d5f7d1b77a66,58859cfc-feae-425b-a0db-eddce39ea1cd,DASHER_04738,2022-08-18 21:49:00,2022-08-18,2022-08-01,2022,21,Thursday,35,28.0,-7.0,True,41.96,7.46,delivered,True
350016ca-ed6c-40c7-a26a-3c5b3e874cf1,b0208c23-6bb2-4f10-89bd-a40a8ca59d8f,DASHER_00771,2024-03-09 20:29:00,2024-03-09,2024-03-01,2024,20,Saturday,27,,,,44.78,5.62,cancelled,True
84d5cf41-33e5-4716-b228-d9127a95beee,4d0a0061-73a5-4e99-b6db-563c2074383d,DASHER_03481,2024-11-21 18:18:00,2024-11-21,2024-11-01,2024,18,Thursday,27,46.0,19.0,False,27.21,4.76,delivered,True
390491ca-1d53-4bd4-9ba8-9866532f4145,edf19b2a-4c60-445c-9f87-214b85a41e4b,DASHER_04552,2024-10-19 20:10:00,2024-10-19,2024-10-01,2024,20,Saturday,51,52.0,1.0,True,34.59,1.2,delivered,True
d82e190f-2c60-4b07-9aae-40840f46b0ec,96c2f2de-d822-4d6e-83dc-fb8df9a1e163,DASHER_00724,2023-04-11 14:43:00,2023-04-11,2023-04-01,2023,14,Tuesday,34,29.0,-5.0,True,38.89,2.76,delivered,True
4f9283bc-bf7f-47cc-8bcf-b25fd7a027ba,c013315b-5dbe-4159-85f6-96a0bf6d3a3f,DASHER_03586,2022-10-20 19:45:00,2022-10-20,2022-10-01,2022,19,Thursday,40,30.0,-10.0,True,41.07,1.44,delivered,True
fad2f830-e78a-49ad-83ff-a1b097d93a56,a926dae7-78fa-477c-b040-bc873b760dc8,DASHER_01189,2023-08-31 13:23:00,2023-08-31,2023-08-01,2023,13,Thursday,32,14.0,-18.0,True,58.24,5.39,delivered,True
92dff1d9-0a9c-4df3-93c3-b795f09a350c,c74b55b1-95cd-405f-9fdd-f4e39fb65311,DASHER_03479,2022-02-07 23:46:00,2022-02-07,2022-02-01,2022,23,Monday,29,24.0,-5.0,True,38.25,6.67,delivered,True
1fe51649-44aa-45ff-a49d-0d44838d48fd,6f9f97f5-e941-429a-83c7-42d0a9e59684,DASHER_00203,2022-10-12 18:13:00,2022-10-12,2022-10-01,2022,18,Wednesday,31,27.0,-4.0,True,31.95,4.95,delivered,True
2b07558a-4ee7-487a-b460-0aa5804f8e00,590aee83-b720-448e-b3f2-4a8570d03160,DASHER_02434,2022-11-23 11:03:00,2022-11-23,2022-11-01,2022,11,Wednesday,32,28.0,-4.0,True,20.49,2.38,delivered,True
d9ff3782-747c-401a-af79-ab28318808cb,0181e513-a7ee-4f98-8a4e-8ccbfeb1b0ad,DASHER_02973,2022-01-13 15:07:00,2022-01-13,2022-01-01,2022,15,Thursday,36,,,,29.82,2.18,cancelled,True
2aa20d91-8341-4ff1-8d4d-d873e05ef17b,3e11acff-1e98-4497-91eb-ebf47266d18c,DASHER_03687,2023-10-24 21:12:00,2023-10-24,2023-10-01,2023,21,Tuesday,33,29.0,-4.0,True,8.0,4.81,delivered,True
13b3021f-e37b-4a5b-ac1b-a0e0e8977d32,f89fa075-8584-4edf-b341-3b4c643e3476,DASHER_02026,2023-12-11 12:04:00,2023-12-11,2023-12-01,2023,12,Monday,47,,,,29.11,7.83,cancelled,True
c9b9aa44-6f65-4638-a026-517debb23a77,71ac5587-65ed-4077-98ec-776972e2fc59,DASHER_03650,2024-07-08 18:22:00,2024-07-08,2024-07-01,2024,18,Monday,35,26.0,-9.0,True,32.35,6.28,delivered,True
07ee2494-2c2e-4ed2-9f56-23ab1e157969,73dc46bb-192a-49fb-8db0-c087ba1bc291,DASHER_04449,2024-04-11 18:57:00,2024-04-11,2024-04-01,2024,18,Thursday,40,56.0,16.0,False,43.84,2.14,delivered,True
6252d362-b485-4cf7-9b26-1d18b5db03fc,bf114da7-fb63-4a3b-97f2-a5a5d9afd9d6,DASHER_03135,2024-05-16 19:22:00,2024-05-16,2024-05-01,2024,19,Thursday,31,33.0,2.0,True,25.87,3.85,delivered,True
c3b13b8b-9e2e-4350-967b-67ec8d8f4fcc,216689e2-4041-4899-a989-df3f73debd27,DASHER_00391,2024-09-09 13:29:00,2024-09-09,2024-09-01,2024,13,Monday,41,31.0,-10.0,True,23.74,4.88,delivered,True
cc246b1e-c678-4b94-9543-99ca52ed54d9,8c2f26c7-c38c-4952-a4a0-a41e067b51bc,DASHER_02030,2023-12-24 05:43:00,2023-12-24,2023-12-01,2023,5,Sunday,49,60.0,11.0,False,36.23,5.01,delivered,True
f0cc1792-6bc0-4182-9a97-21fefacc04d0,c5c78217-78a4-48ce-91ab-c3b14ec7a684,DASHER_03538,2022-11-14 13:56:00,2022-11-14,2022-11-01,2022,13,Monday,20,35.0,15.0,False,30.44,1.83,delivered,True
cf7d8735-647b-4cb0-9ad9-a1074b2ef37e,71d95d5b-32f4-4064-85cc-cb16e68650c4,DASHER_01254,2022-10-23 17:40:00,2022-10-23,2022-10-01,2022,17,Sunday,27,46.0,19.0,False,22.57,1.07,delivered,True
397fff8a-5f64-425b-ae5b-9dafed0f52ea,fc43590c-3a48-4750-a11b-f806ef228efa,DASHER_04623,2023-01-16 22:43:00,2023-01-16,2023-01-01,2023,22,Monday,41,51.0,10.0,False,14.77,1.81,delivered,True
1f03d412-e470-4f24-a6a9-59b784283597,fbb46272-9d5b-499d-85ff-0092e4afc244,DASHER_04342,2022-09-08 21:36:00,2022-09-08,2022-09-01,2022,21,Thursday,37,23.0,-14.0,True,45.41,6.39,delivered,True
056ee8d3-ef82-4ceb-b5a3-91a9fc9c9ea9,73dc46bb-192a-49fb-8db0-c087ba1bc291,DASHER_00122,2022-03-29 21:21:00,2022-03-29,2022-03-01,2022,21,Tuesday,23,33.0,10.0,False,65.99,6.13,delivered,True
b19700dd-7b07-4203-a297-a48adb386368,a34497c4-8dc7-4519-8104-0c8188fb47c5,DASHER_03528,2023-04-06 20:14:00,2023-04-06,2023-04-01,2023,20,Thursday,25,,,,17.61,3.8,cancelled,True
9af55b17-da17-431c-8c76-08f91a3e4b7b,786a7a3f-2749-431e-983b-fdef7724ffb9,DASHER_02690,2022-10-19 19:55:00,2022-10-19,2022-10-01,2022,19,Wednesday,28,50.0,22.0,False,40.45,1.08,delivered,True
6bb77b9e-e6e3-43ee-8f17-fc0f08fd4289,947d1fbf-4040-4e37-9228-884e2c9e3b4e,DASHER_02511,2024-09-29 21:37:00,2024-09-29,2024-09-01,2024,21,Sunday,24,28.0,4.0,True,14.89,1.16,delivered,True
a94a315b-dca7-46e2-baba-9d838a7d45aa,5107cead-4e26-4481-9b12-ab6082d54ef5,DASHER_03856,2024-06-12 18:07:00,2024-06-12,2024-06-01,2024,18,Wednesday,45,51.0,6.0,False,21.27,2.44,delivered,True
94e1f38a-df86-42c3-88f6-5c3045d44fc3,a7570bde-0e27-4006-a634-167889f3f26a,DASHER_03384,2023-09-18 10:49:00,2023-09-18,2023-09-01,2023,10,Monday,30,15.0,-15.0,True,8.0,5.19,delivered,True
c6e67cf9-3a4a-4b13-85a4-9a2edf9e8c31,4ce90dc4-21f7-4d01-a00c-7bc039719b7e,DASHER_03898,2024-08-03 18:36:00,2024-08-03,2024-08-01,2024,18,Saturday,35,21.0,-14.0,True,45.6,2.52,delivered,True
7a583a51-96d8-4983-873b-0354e7cc5ee6,c91f0492-e374-448f-9ff5-59ebeb42f7af,DASHER_00645,2023-06-26 22:31:00,2023-06-26,2023-06-01,2023,22,Monday,35,28.0,-7.0,True,8.0,3.28,delivered,True
60a55001-0b92-4bad-8fad-c7a89b264407,32cea1a5-5839-46e8-a7c5-a6b5400897cb,DASHER_01913,2024-04-10 20:43:00,2024-04-10,2024-04-01,2024,20,Wednesday,24,25.0,1.0,True,21.72,3.15,delivered,True
c3988884-d851-4e0e-8478-98fb042eb878,91f17179-ff9b-459d-a303-de02aa2c9bc2,DASHER_04153,2022-02-13 21:25:00,2022-02-13,2022-02-01,2022,21,Sunday,19,17.0,-2.0,True,8.0,4.82,delivered,True
47bfb683-7de8-4331-a6c4-838388b0fb54,9b3b98f1-ac7d-4c04-bc64-5bc1d8fda416,DASHER_00060,2024-06-02 03:22:00,2024-06-02,2024-06-01,2024,3,Sunday,40,46.0,6.0,False,8.92,2.11,delivered,True
5a71a0ee-0f42-4f8e-9c17-1cdd31cc231d,cc86ffe0-902e-4790-87df-41573291b731,DASHER_01761,2023-07-03 09:15:00,2023-07-03,2023-07-01,2023,9,Monday,29,32.0,3.0,True,10.47,1.46,delivered,True
